Position ID,Action,Long / Short,Amount,Units / Contracts,Open Date,Close Date,Leverage,Spread Fees (USD),Market Spread (USD),Profit(USD),FX rate at open (USD),FX rate at close (USD),Open Rate,Close Rate,Take profit rate,Stop loss rate,Overnight Fees and Dividends,Copied From,Type,ISIN,Notes
3036537648,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 150,00 ",0.137877,06/06/2025 16:29:13,06/06/2025 17:34:40,20," 0,44 ",0.00," 1,51 ",-,-," 21.758,53 "," 21.769,47 "," 21.773,04 "," 21.214,57 "," 0,00 ",-,CFD,US6311011026,
3036507695,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 119,99 ",0.110222,06/06/2025 15:44:49,06/06/2025 16:11:19,20," 0,36 ",0.00," 2,95 ",-,-," 21.773,43 "," 21.800,16 "," 21.800,00 "," 21.229,84 "," 0,00 ",-,CFD,US6311011026,
3036005049,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 138,00 ",0.126995,06/06/2025 12:43:18,06/06/2025 14:40:47,20," 0,42 ",0.00," 7,50 ",-,-," 21.733,03 "," 21.792,07 "," 22.272,46 "," 21.189,71 "," 0,00 ",-,CFD,US6311011026,
3035569956,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 54,86 ",0.04245,05/06/2025 17:35:47,06/06/2025 12:32:45,20," 0,14 ",0.00,"(1,90)",-,-," 21.748,73 "," 21.703,87 "," 22.293,43 "," 21.000,00 ","(0,10)",-,CFD,US6311011026,
3035989365,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 66,35 ",0.051339,05/06/2025 17:35:47,06/06/2025 12:01:13,20," 0,16 ",0.00,"(5,56)",-,-," 21.748,73 "," 21.640,48 "," 22.293,43 "," 21.000,00 ","(0,12)",-,CFD,US6311011026,
3035893467,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 119,99 ",0.110875,06/06/2025 07:01:00,06/06/2025 10:21:19,20," 0,36 ",0.00," 0,90 ",-,-," 21.646,42 "," 21.654,58 "," 21.710,00 "," 21.105,28 "," 0,00 ",-,CFD,US6311011026,
3035733829,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 150,00 ",0.139073,05/06/2025 19:52:36,06/06/2025 04:50:09,20," 0,46 ",0.00," 4,01 ",-,-," 21.571,72 "," 21.600,58 "," 21.600,00 "," 21.032,44 ","(0,30)",-,CFD,US6311011026,
3035682319,"Tesla Motors, Inc. (TSLA.EXT)",Long," 119,99 ",2.084483,05/06/2025 19:37:31,06/06/2025 04:44:22,5," 1,85 ",-0.11," 31,00 ",-,-," 287,84 "," 302,72 "," 863,47 "," 259,29 ","(0,17)",-,CFD,US88160R1014,
3035792963,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 119,99 ",0.111616,05/06/2025 20:45:53,06/06/2025 00:07:45,20," 0,36 ",0.00," 5,01 ",-,-," 21.501,51 "," 21.546,38 "," 21.546,31 "," 20.964,57 ","(0,58)",-,CFD,US6311011026,
3035674381,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 150,00 ",0.139158,05/06/2025 19:30:12,05/06/2025 19:37:47,20," 0,46 ",0.00," 9,00 ",-,-," 21.558,22 "," 21.622,88 "," 22.094,15 "," 21.019,27 "," 0,00 ",-,CFD,US6311011026,
3035674683,"Tesla Motors, Inc. (TSLA.EXT)",Long," 130,00 ",2.283857,05/06/2025 19:30:25,05/06/2025 19:37:01,5," 1,95 ",-0.24," 2,82 ",-,-," 284,62 "," 285,85 "," 853,82 "," 256,17 "," 0,00 ",-,CFD,US88160R1014,
3035672505,"Tesla Motors, Inc. (TSLA.EXT)",Long," 119,99 ",2.125226,05/06/2025 19:28:52,05/06/2025 19:36:52,5," 1,81 ",-0.30," 7,33 ",-,-," 282,31 "," 285,76 "," 846,67 "," 254,09 "," 0,00 ",-,CFD,US88160R1014,
3035645386,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 119,99 ",0.111157,05/06/2025 19:15:26,05/06/2025 19:36:40,20," 0,36 ",0.00," 0,12 ",-,-," 21.591,42 "," 21.592,48 "," 22.135,77 "," 21.055,97 "," 0,00 ",-,CFD,US6311011026,
3035671986,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 119,99 ",0.111487,05/06/2025 19:28:38,05/06/2025 19:30:02,20," 0,36 ",0.00," 0,98 ",-,-," 21.527,01 "," 21.535,78 "," 22.064,73 "," 20.988,84 "," 0,00 ",-,CFD,US6311011026,
3035652386,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 150,00 ",0.139527,05/06/2025 19:19:04,05/06/2025 19:28:27,20," 0,44 ",0.00," 3,04 ",-,-," 21.501,21 "," 21.522,99 "," 22.039,52 "," 20.964,42 "," 0,00 ",-,CFD,US6311011026,
3035655784,"Tesla Motors, Inc. (TSLA.EXT)",Long," 250,00 ",4.493546,05/06/2025 19:20:42,05/06/2025 19:28:16,5," 3,76 ",-0.70," 8,64 ",-,-," 278,19 "," 280,11 "," 833,62 "," 250,37 "," 0,00 ",-,CFD,US88160R1014,
3035653956,"Tesla Motors, Inc. (TSLA)",Long," 199,98 ",3.607515,05/06/2025 19:19:57,05/06/2025 19:20:13,5," 3,01 ",-0.42," 2,48 ",-,-," 277,19 "," 277,87 "," 831,08 "," 249,47 "," 0,00 ",-,CFD,US88160R1014,
3035558728,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 101,99 ",0.093884,05/06/2025 17:20:26,05/06/2025 17:35:28,20," 0,30 ",0.00," 1,63 ",-,-," 21.728,93 "," 21.746,27 "," 22.271,38 "," 21.185,71 "," 0,00 ",-,CFD,US6311011026,
3035436363,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 119,99 ",0.110569,05/06/2025 16:47:26,05/06/2025 17:19:56,20," 0,36 ",0.00," 2,34 ",-,-," 21.705,53 "," 21.726,67 "," 21.750,00 "," 21.165,57 "," 0,00 ",-,CFD,US6311011026,
3035550084,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 101,99 ",0.094013,05/06/2025 17:10:06,05/06/2025 17:19:56,20," 0,30 ",0.00," 2,69 ",-,-," 21.698,03 "," 21.726,67 "," 21.750,00 "," 21.156,80 "," 0,00 ",-,CFD,US6311011026,
3035437677,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 99,99 ",0.092194,05/06/2025 16:48:34,05/06/2025 17:19:56,20," 0,30 ",0.00," 3,03 ",-,-," 21.693,83 "," 21.726,67 "," 21.760,00 "," 21.151,83 "," 0,00 ",-,CFD,US6311011026,
3035474968,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 119,98 ",0.110682,05/06/2025 16:53:58,05/06/2025 17:09:55,20," 0,36 ",0.00," 1,52 ",-,-," 21.681,83 "," 21.695,57 "," 21.750,00 "," 21.139,83 "," 0,00 ",-,CFD,US6311011026,
3034997088,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 101,98 ",0.093682,05/06/2025 13:18:28,05/06/2025 15:32:07,20," 0,30 ",0.00," 9,61 ",-,-," 21.773,63 "," 21.876,16 "," 22.315,32 "," 21.229,35 "," 0,00 ",-,CFD,US6311011026,
3035213995,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 101,98 ",0.093983,05/06/2025 14:02:48,05/06/2025 14:27:09,20," 0,30 ",0.00," 5,40 ",-,-," 21.703,83 "," 21.761,27 "," 21.760,00 "," 21.161,29 "," 0,00 ",-,CFD,US6311011026,
3034813201,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 102,99 ",0.09471,05/06/2025 09:44:55,05/06/2025 13:17:58,20," 0,30 ",0.00," 0,95 ",-,-," 21.750,93 "," 21.760,97 "," 22.294,51 "," 21.207,17 "," 0,00 ",-,CFD,US6311011026,
3034589121,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 101,98 ",0.09395,04/06/2025 20:04:00,05/06/2025 07:35:59,20," 0,30 ",0.00," 5,29 ",-,-," 21.711,43 "," 21.767,77 "," 22.252,27 "," 21.168,70 ","(0,49)",-,CFD,US6311011026,
3034463428,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 129,98 ",0.119858,04/06/2025 16:30:59,04/06/2025 17:01:21,20," 0,40 ",0.00," 3,38 ",-,-," 21.690,63 "," 21.718,87 "," 21.720,00 "," 21.148,41 "," 0,00 ",-,CFD,US6311011026,
3034254604,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 101,98 ",0.094103,04/06/2025 14:12:03,04/06/2025 15:12:35,20," 0,30 ",0.00," 5,71 ",-,-," 21.676,13 "," 21.736,77 "," 22.214,91 "," 21.134,28 "," 0,00 ",-,CFD,US6311011026,
3033915995,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 69,98 ",0.064502,04/06/2025 10:49:08,04/06/2025 13:35:53,20," 0,22 ",0.00," 0,86 ",-,-," 21.701,63 "," 21.714,97 "," 22.242,94 "," 21.159,17 "," 0,00 ",-,CFD,US6311011026,
3033461044,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 101,99 ",0.09393,03/06/2025 17:23:55,03/06/2025 19:29:42,20," 0,30 ",0.00,"(4,24)",-,-," 21.718,33 "," 21.673,17 "," 22.261,24 "," 21.175,32 "," 0,00 ",-,CFD,US6311011026,
3033403631,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 101,99 ",0.094195,03/06/2025 16:23:01,03/06/2025 17:15:00,20," 0,30 ",0.00," 3,85 ",-,-," 21.656,52 "," 21.697,37 "," 22.199,33 "," 21.116,43 "," 0,00 ",-,CFD,US6311011026,
3033382772,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 74,99 ",0.069287,03/06/2025 16:00:45,03/06/2025 16:18:31,20," 0,22 ",0.00," 1,22 ",-,-," 21.648,82 "," 21.666,47 "," 22.188,97 "," 21.107,60 "," 0,00 ",-,CFD,US6311011026,
3033291186,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 119,99 ",0.11095,03/06/2025 15:03:50,03/06/2025 15:59:38,20," 0,36 ",0.00," 0,77 ",-,-," 21.631,82 "," 21.638,78 "," 22.171,29 "," 21.091,04 "," 0,00 ",-,CFD,US6311011026,
3033150155,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 160,00 ",0.148192,03/06/2025 14:02:34,03/06/2025 15:02:48,20," 0,48 ",0.00," 4,50 ",-,-," 21.593,52 "," 21.623,88 "," 22.125,31 "," 21.053,68 "," 0,00 ",-,CFD,US6311011026,
3033159014,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 99,99 ",0.092686,03/06/2025 14:04:44,03/06/2025 14:08:48,20," 0,30 ",0.00," 4,26 ",-,-," 21.577,18 "," 21.531,21 "," 21.038,38 "," 22.116,63 "," 0,00 ",-,CFD,US6311011026,
3033108262,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 150,00 ",0.139235,03/06/2025 13:52:29,03/06/2025 14:02:25,20," 0,46 ",0.00," 4,41 ",-,-," 21.546,22 "," 21.577,88 "," 22.083,18 "," 21.007,57 "," 0,00 ",-,CFD,US6311011026,
3032667991,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 124,99 ",0.116152,02/06/2025 20:30:09,03/06/2025 13:52:15,20," 0,38 ",0.00," 1,76 ",-,-," 21.522,91 "," 21.538,08 "," 22.062,02 "," 20.985,82 ","(0,60)",-,CFD,US6311011026,
3032996953,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 100,98 ",0.093903,03/06/2025 13:41:21,03/06/2025 13:52:15,20," 0,30 ",0.00," 2,71 ",-,-," 21.509,21 "," 21.538,08 "," 22.042,70 "," 20.971,53 "," 0,00 ",-,CFD,US6311011026,
3032996042,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 101,99 ",0.094912,03/06/2025 13:40:51,03/06/2025 13:41:15,20," 0,30 ",0.00," 1,08 ",-,-," 21.492,41 "," 21.503,79 "," 22.028,14 "," 20.955,08 "," 0,00 ",-,CFD,US6311011026,
3032669023,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 64,98 ",0.060409,02/06/2025 20:39:29,03/06/2025 13:05:57,20," 0,20 ",0.00,"(0,86)",-,-," 21.516,61 "," 21.502,39 "," 22.053,82 "," 20.978,78 ","(0,31)",-,CFD,US6311011026,
3032861080,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 101,99 ",0.094928,03/06/2025 11:55:25,03/06/2025 13:00:22,20," 0,30 ",0.00,"(0,13)",-,-," 21.490,51 "," 21.489,19 "," 22.026,76 "," 20.953,27 "," 0,00 ",-,CFD,US6311011026,
3032845178,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 150,00 ",0.139964,03/06/2025 10:45:10,03/06/2025 11:40:43,20," 0,46 ",0.00," 7,00 ",-,-," 21.434,71 "," 21.484,69 "," 21.500,00 "," 20.898,86 "," 0,00 ",-,CFD,US6311011026,
3032822898,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 155,00 ",0.14479,03/06/2025 09:12:33,03/06/2025 10:43:40,20," 0,46 ",0.00," 3,11 ",-,-," 21.410,21 "," 21.431,69 "," 21.500,00 "," 20.874,96 "," 0,00 ",-,CFD,US6311011026,
3032774887,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 150,00 ",0.140326,03/06/2025 07:23:34,03/06/2025 09:12:22,20," 0,45 ",0.00," 3,51 ",-,-," 21.379,60 "," 21.404,59 "," 21.500,00 "," 20.845,14 "," 0,00 ",-,CFD,US6311011026,
3032574217,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 101,00 ",0.094389,02/06/2025 17:43:17,02/06/2025 20:42:55,20," 0,30 ",0.00,"(11,43)",-,-," 21.400,49 "," 21.521,61 "," 20.864,31 "," 21.934,27 "," 0,00 ",-,CFD,US6311011026,
3032642705,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 101,99 ",0.094905,02/06/2025 19:25:21,02/06/2025 20:29:58,20," 0,30 ",0.00," 2,42 ",-,-," 21.495,11 "," 21.520,59 "," 22.033,27 "," 20.958,47 "," 0,00 ",-,CFD,US6311011026,
3029733264,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 129,49 ",0.0943,29/05/2025 12:31:13,02/06/2025 20:29:50,20," 0,30 ",0.00,"(10,49)",-,-," 21.632,43 "," 21.521,19 "," 21.700,00 "," 20.800,00 ","(1,71)",-,CFD,US6311011026,
3029750363,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 129,41 ",0.094297,29/05/2025 13:21:03,02/06/2025 19:58:51,20," 0,30 ",0.00,"(14,06)",-,-," 21.631,62 "," 21.482,49 "," 22.172,93 "," 20.800,00 ","(1,71)",-,CFD,US6311011026,
3032627200,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 101,99 ",0.09499,02/06/2025 19:08:44,02/06/2025 19:25:07,20," 0,30 ",0.00," 1,50 ",-,-," 21.476,31 "," 21.492,09 "," 22.013,18 "," 20.939,36 "," 0,00 ",-,CFD,US6311011026,
3032610719,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 119,99 ",0.111812,02/06/2025 18:44:51,02/06/2025 19:07:21,20," 0,36 ",0.00," 1,21 ",-,-," 21.464,21 "," 21.474,99 "," 22.001,99 "," 20.928,73 "," 0,00 ",-,CFD,US6311011026,
3032554355,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 129,99 ",0.12142,02/06/2025 17:17:29,02/06/2025 18:19:10,20," 0,40 ",0.00," 4,66 ",-,-," 21.413,51 "," 21.451,89 "," 21.450,00 "," 20.879,00 "," 0,00 ",-,CFD,US6311011026,
3032555739,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 120,00 ",0.112077,02/06/2025 17:19:59,02/06/2025 17:42:12,20," 0,36 ",0.00," 0,96 ",-,-," 21.413,19 "," 21.404,61 "," 20.878,20 "," 21.948,53 "," 0,00 ",-,CFD,US6311011026,
3030110749,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 86,36 ",0.070042,29/05/2025 13:54:32,02/06/2025 17:14:56,20," 0,22 ",0.00,"(5,98)",-,-," 21.495,61 "," 21.410,29 "," 22.020,35 "," 20.800,00 ","(1,28)",-,CFD,US6311011026,
3032490749,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 97,20 ",0.07883,29/05/2025 13:54:32,02/06/2025 15:56:26,20," 0,26 ",0.00,"(7,97)",-,-," 21.495,61 "," 21.394,50 "," 22.020,35 "," 20.800,00 ","(1,44)",-,CFD,US6311011026,
3030311440,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 112,64 ",0.095114,29/05/2025 14:54:53,02/06/2025 15:55:04,20," 0,30 ",0.00,"(5,12)",-,-," 21.448,21 "," 21.394,40 "," 21.982,93 "," 20.800,00 ","(1,73)",-,CFD,US6311011026,
3032475365,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 119,99 ",0.112564,02/06/2025 15:35:08,02/06/2025 15:46:17,20," 0,36 ",0.00," 4,45 ",-,-," 21.321,20 "," 21.360,70 "," 21.360,87 "," 20.788,17 "," 0,00 ",-,CFD,US6311011026,
3032072603,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 119,98 ",0.112547,02/06/2025 14:23:54,02/06/2025 14:51:27,20," 0,36 ",0.00," 1,17 ",-,-," 21.322,60 "," 21.333,00 "," 21.400,74 "," 20.789,58 "," 0,00 ",-,CFD,US6311011026,
3031979404,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 129,98 ",0.12219,02/06/2025 13:54:11,02/06/2025 14:23:07,20," 0,40 ",0.00," 5,35 ",-,-," 21.276,70 "," 21.320,50 "," 21.320,00 "," 20.744,83 "," 0,00 ",-,CFD,US6311011026,
3031614493,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 101,98 ",0.096028,02/06/2025 11:33:35,02/06/2025 13:38:33,20," 0,30 ",0.00," 15,37 ",-,-," 21.241,69 "," 21.401,79 "," 21.400,00 "," 20.710,70 "," 0,00 ",-,CFD,US6311011026,
3031483370,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 150,00 ",0.141403,02/06/2025 07:08:55,02/06/2025 11:27:14,20," 0,44 ",0.00," 1,09 ",-,-," 21.215,89 "," 21.223,61 "," 21.744,15 "," 20.685,50 "," 0,00 ",-,CFD,US6311011026,
3031374881,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 150,00 ",0.140978,01/06/2025 22:46:46,01/06/2025 23:27:08,20," 0,45 ",0.00,"(2,79)",-,-," 21.280,80 "," 21.261,01 "," 21.350,00 "," 20.748,81 "," 0,00 ",-,CFD,US6311011026,