Date,Type,Details,Amount,Units,Realized Equity Change,Realized Equity,Balance,Position ID,Asset type,NWA
10/01/2025 00:17:01,Index price adjustment,NSDQ100/USD," 0,08 ",-," 0,08 "," 2.487,16 "," 76,15 ",2903936539,CFD," 0,00 "
10/01/2025 00:17:01,Index price adjustment,NSDQ100/USD," 0,11 ",-," 0,11 "," 2.487,27 "," 76,26 ",2905582138,CFD," 0,00 "
10/01/2025 00:17:01,Index price adjustment,NSDQ100/USD," 0,11 ",-," 0,11 "," 2.487,38 "," 76,37 ",2905903612,CFD," 0,00 "
10/01/2025 00:17:01,Index price adjustment,NSDQ100/USD," 0,09 ",-," 0,09 "," 2.487,47 "," 76,46 ",2905931265,CFD," 0,00 "
10/01/2025 00:17:01,Index price adjustment,NSDQ100/USD," 0,11 ",-," 0,11 "," 2.487,58 "," 76,57 ",2906817461,CFD," 0,00 "
10/01/2025 00:17:01,Index price adjustment,NSDQ100/USD," 0,06 ",-," 0,06 "," 2.487,64 "," 76,63 ",2906817553,CFD," 0,00 "
10/01/2025 00:17:01,Index price adjustment,NSDQ100/USD," 0,06 ",-," 0,06 "," 2.487,70 "," 76,69 ",2906873075,CFD," 0,00 "
10/01/2025 00:17:01,Index price adjustment,NSDQ100/USD," 0,09 ",-," 0,09 "," 2.487,79 "," 76,78 ",2907347645,CFD," 0,00 "
10/01/2025 00:17:01,Index price adjustment,NSDQ100/USD," 0,09 ",-," 0,09 "," 2.487,88 "," 76,87 ",2908571158,CFD," 0,00 "
10/01/2025 00:17:01,Index price adjustment,NSDQ100/USD," 0,07 ",-," 0,07 "," 2.487,95 "," 76,94 ",2908600210,CFD," 0,00 "
10/01/2025 00:48:50,Overnight fee,Daily,"(1,22)",-,"(1,22)"," 2.486,73 "," 75,72 ",2906817461,CFD," 0,00 "
10/01/2025 00:48:50,Overnight fee,Daily,"(0,73)",-,"(0,73)"," 2.486,00 "," 74,99 ",2906873075,CFD," 0,00 "
10/01/2025 00:48:50,Overnight fee,Daily,"(0,73)",-,"(0,73)"," 2.485,27 "," 74,26 ",2906817553,CFD," 0,00 "
10/01/2025 00:48:50,Overnight fee,Daily,"(0,74)",-,"(0,74)"," 2.484,53 "," 73,52 ",2908600210,CFD," 0,00 "
10/01/2025 00:48:50,Overnight fee,Daily,"(0,96)",-,"(0,96)"," 2.483,57 "," 72,56 ",2903936539,CFD," 0,00 "
10/01/2025 00:48:50,Overnight fee,Daily,"(0,97)",-,"(0,97)"," 2.482,60 "," 71,59 ",2905931265,CFD," 0,00 "
10/01/2025 00:48:50,Overnight fee,Daily,"(0,98)",-,"(0,98)"," 2.481,62 "," 70,61 ",2908571158,CFD," 0,00 "
10/01/2025 00:48:50,Overnight fee,Daily,"(1,03)",-,"(1,03)"," 2.480,59 "," 69,58 ",2907347645,CFD," 0,00 "
10/01/2025 00:48:50,Overnight fee,Daily,"(1,20)",-,"(1,20)"," 2.479,39 "," 68,38 ",2905582138,CFD," 0,00 "
10/01/2025 00:48:50,Overnight fee,Daily,"(1,21)",-,"(1,21)"," 2.478,18 "," 67,17 ",2905903612,CFD," 0,00 "
10/01/2025 07:18:07,Position closed,NSDQ100/USD," 151,54 ",0.142281," 1,55 "," 2.479,73 "," 218,71 ",2909867021,CFD," 0,00 "
10/01/2025 07:18:46,Open Position,NSDQ100/USD," 149,99 ",0.142163," 0,00 "," 2.479,73 "," 68,72 ",2909904545,CFD," 0,00 "
10/01/2025 08:27:17,Position closed,NSDQ100/USD," 151,91 ",0.142163," 1,92 "," 2.481,65 "," 220,63 ",2909904545,CFD," 0,00 "
10/01/2025 08:29:04,Position closed,USD/JPY," 95,01 ",3000.000000,"(4,98)"," 2.476,67 "," 315,64 ",2909866590,CFD," 0,00 "
10/01/2025 09:11:57,Open Position,USD/JPY," 249,99 ",7500.000000," 0,00 "," 2.476,67 "," 65,65 ",2909959072,CFD," 0,00 "
10/01/2025 11:16:25,Position closed,USD/JPY," 271,33 ",7500.000000," 21,34 "," 2.498,01 "," 336,98 ",2909959072,CFD," 0,00 "
10/01/2025 11:22:37,Position closed,NSDQ100/USD," 153,91 ",0.141817," 3,92 "," 2.501,93 "," 490,89 ",2908600210,CFD," 0,00 "
10/01/2025 11:22:49,Position closed,NSDQ100/USD," 200,58 ",0.188881," 0,59 "," 2.502,52 "," 691,47 ",2908571158,CFD," 0,00 "
10/01/2025 11:24:20,Open Position,USD/JPY," 199,99 ",6000.000000," 0,00 "," 2.502,52 "," 491,48 ",2909997353,CFD," 0,00 "
10/01/2025 13:31:22,Position closed,USD/JPY," 223,34 ",6000.000000," 23,35 "," 2.525,87 "," 714,82 ",2909997353,CFD," 0,00 "
10/01/2025 13:34:34,Open Position,NSDQ100/USD," 199,99 ",0.191473," 0,00 "," 2.525,87 "," 514,83 ",2910079095,CFD," 0,00 "
10/01/2025 13:34:55,Edit Stop Loss,-,"(16,00)",-," 0,00 "," 2.525,87 "," 498,83 ",2905931265,-," 0,00 "
10/01/2025 13:35:14,Edit Stop Loss,-,"(24,00)",-," 0,00 "," 2.525,87 "," 474,83 ",2905903612,-," 0,00 "
10/01/2025 13:35:39,Edit Stop Loss,-,"(23,20)",-," 0,00 "," 2.525,87 "," 451,63 ",2905582138,-," 0,00 "
10/01/2025 13:35:47,Edit Stop Loss,-,"(18,44)",-," 0,00 "," 2.525,87 "," 433,19 ",2903936539,-," 0,00 "
10/01/2025 13:36:01,Position closed,NSDQ100/USD," 206,91 ",0.191473," 6,92 "," 2.532,79 "," 640,10 ",2910079095,CFD," 0,00 "
10/01/2025 13:36:53,Open Position,NSDQ100/USD," 189,99 ",0.181421," 0,00 "," 2.532,79 "," 450,11 ",2910085626,CFD," 0,00 "
10/01/2025 13:37:03,Position closed,NSDQ100/USD," 191,94 ",0.181421," 1,95 "," 2.534,74 "," 642,05 ",2910085626,CFD," 0,00 "
10/01/2025 13:37:11,Open Position,NSDQ100/USD," 250,00 ",0.238564," 0,00 "," 2.534,74 "," 392,05 ",2910085912,CFD," 0,00 "
10/01/2025 13:44:51,Position closed,NSDQ100/USD," 249,91 ",0.238564,"(0,09)"," 2.534,65 "," 641,96 ",2910085912,CFD," 0,00 "
10/01/2025 13:45:25,Open Position,USD/JPY," 149,99 ",4500.000000," 0,00 "," 2.534,65 "," 491,97 ",2910092192,CFD," 0,00 "
10/01/2025 14:04:19,Position closed,USD/JPY," 153,62 ",4500.000000," 3,63 "," 2.538,28 "," 645,59 ",2910092192,CFD," 0,00 "
10/01/2025 14:04:31,Open Position,USD/JPY," 149,99 ",4500.000000," 0,00 "," 2.538,28 "," 495,60 ",2910153504,CFD," 0,00 "
10/01/2025 14:17:54,Position closed,USD/JPY," 154,02 ",4500.000000," 4,03 "," 2.542,31 "," 649,62 ",2910153504,CFD," 0,00 "
10/01/2025 14:39:43,Open Position,USD/JPY," 199,99 ",6000.000000," 0,00 "," 2.542,31 "," 449,63 ",2910466184,CFD," 0,00 "
10/01/2025 14:40:04,Edit Stop Loss,-,"(3,67)",-," 0,00 "," 2.542,31 "," 445,96 ",2906873075,-," 0,00 "
10/01/2025 14:40:14,Edit Stop Loss,-,"(10,56)",-," 0,00 "," 2.542,31 "," 435,40 ",2906817553,-," 0,00 "
10/01/2025 14:40:22,Edit Stop Loss,-,"(17,13)",-," 0,00 "," 2.542,31 "," 418,27 ",2906817461,-," 0,00 "
10/01/2025 14:40:31,Edit Stop Loss,-,"(2,61)",-," 0,00 "," 2.542,31 "," 415,66 ",2905931265,-," 0,00 "
10/01/2025 14:40:57,Open Position,NSDQ100/USD," 200,00 ",0.191214," 0,00 "," 2.542,31 "," 215,66 ",2910472719,CFD," 0,00 "
10/01/2025 14:41:27,Position closed,NSDQ100/USD," 203,16 ",0.191214," 3,16 "," 2.545,47 "," 418,82 ",2910472719,CFD," 0,00 "
10/01/2025 14:43:05,Open Position,NSDQ100/USD," 180,00 ",0.171957," 0,00 "," 2.545,47 "," 238,82 ",2910482634,CFD," 0,00 "
10/01/2025 14:43:13,Position closed,NSDQ100/USD," 181,69 ",0.171957," 1,69 "," 2.547,16 "," 420,51 ",2910482634,CFD," 0,00 "
10/01/2025 14:43:32,Open Position,NSDQ100/USD," 202,29 ",0.191059," 0,00 "," 2.547,16 "," 220,51 ",2910487225,CFD," 0,00 "
10/01/2025 14:48:22,Position closed,USD/JPY," 198,70 ",6000.000000,"(1,29)"," 2.545,87 "," 419,21 ",2910466184,CFD," 0,00 "
10/01/2025 14:49:49,Open Position,NSDQ100/USD," 179,98 ",0.172469," 0,00 "," 2.545,87 "," 239,23 ",2910568041,CFD," 0,00 "
10/01/2025 14:51:28,Position closed,NSDQ100/USD," 181,30 ",0.172469," 1,32 "," 2.547,19 "," 420,53 ",2910568041,CFD," 0,00 "
10/01/2025 14:57:11,Open Position,NSDQ100/USD," 149,98 ",0.143680," 0,00 "," 2.547,19 "," 270,55 ",2910775957,CFD," 0,00 "
10/01/2025 16:14:54,Edit Stop Loss,-,"(7,00)",-," 0,00 "," 2.547,19 "," 263,55 ",2903936539,-," 0,00 "
10/01/2025 16:15:22,Edit Stop Loss,-,"(17,00)",-," 0,00 "," 2.547,19 "," 246,55 ",2905582138,-," 0,00 "
10/01/2025 16:15:35,Edit Stop Loss,-,"(7,00)",-," 0,00 "," 2.547,19 "," 239,55 ",2905903612,-," 0,00 "
10/01/2025 16:15:47,Edit Stop Loss,-,"(7,00)",-," 0,00 "," 2.547,19 "," 232,55 ",2905931265,-," 0,00 "
10/01/2025 16:16:03,Edit Stop Loss,-,"(7,00)",-," 0,00 "," 2.547,19 "," 225,55 ",2906817461,-," 0,00 "
10/01/2025 16:16:21,Edit Stop Loss,-,"(7,00)",-," 0,00 "," 2.547,19 "," 218,55 ",2906817553,-," 0,00 "
10/01/2025 16:16:41,Edit Stop Loss,-,"(7,00)",-," 0,00 "," 2.547,19 "," 211,55 ",2906873075,-," 0,00 "
10/01/2025 16:17:33,Edit Stop Loss,-,"(11,43)",-," 0,00 "," 2.547,19 "," 200,12 ",2903936539,-," 0,00 "
10/01/2025 16:17:43,Edit Stop Loss,-,"(6,03)",-," 0,00 "," 2.547,19 "," 194,09 ",2905582138,-," 0,00 "
10/01/2025 16:17:50,Edit Stop Loss,-,"(15,63)",-," 0,00 "," 2.547,19 "," 178,46 ",2905903612,-," 0,00 "
10/01/2025 16:17:57,Edit Stop Loss,-,"(11,77)",-," 0,00 "," 2.547,19 "," 166,69 ",2905931265,-," 0,00 "
10/01/2025 16:18:07,Edit Stop Loss,-,"(16,66)",-," 0,00 "," 2.547,19 "," 150,03 ",2906817461,-," 0,00 "
10/01/2025 16:18:20,Edit Stop Loss,-,"(7,04)",-," 0,00 "," 2.547,19 "," 142,99 ",2906817553,-," 0,00 "
10/01/2025 16:18:30,Edit Stop Loss,-,"(7,20)",-," 0,00 "," 2.547,19 "," 135,79 ",2906873075,-," 0,00 "
10/01/2025 16:18:37,Edit Stop Loss,-,"(12,88)",-," 0,00 "," 2.547,19 "," 122,91 ",2907347645,-," 0,00 "
10/01/2025 16:26:42,Edit Stop Loss,-,"(9,22)",-," 0,00 "," 2.547,19 "," 113,69 ",2903936539,-," 0,00 "
10/01/2025 16:26:50,Edit Stop Loss,-,"(11,60)",-," 0,00 "," 2.547,19 "," 102,09 ",2905582138,-," 0,00 "
10/01/2025 16:26:58,Edit Stop Loss,-,"(11,67)",-," 0,00 "," 2.547,19 "," 90,42 ",2905903612,-," 0,00 "
10/01/2025 16:27:06,Edit Stop Loss,-,"(9,34)",-," 0,00 "," 2.547,19 "," 81,08 ",2905931265,-," 0,00 "
10/01/2025 16:27:12,Edit Stop Loss,-,"(11,73)",-," 0,00 "," 2.547,19 "," 69,35 ",2906817461,-," 0,00 "
10/01/2025 16:27:21,Edit Stop Loss,-,"(7,04)",-," 0,00 "," 2.547,19 "," 62,31 ",2906817553,-," 0,00 "
10/01/2025 16:27:28,Edit Stop Loss,-,"(7,05)",-," 0,00 "," 2.547,19 "," 55,26 ",2906873075,-," 0,00 "
10/01/2025 16:27:37,Edit Stop Loss,-,"(9,91)",-," 0,00 "," 2.547,19 "," 45,35 ",2907347645,-," 0,00 "
10/01/2025 16:37:56,Deposit Conversion Fee,-," 0,00 ",-," 0,00 "," 3.047,19 "," 545,35 ",-,-," 0,00 "
10/01/2025 16:37:56,Deposit,500.00 USD CreditCard," 500,00 ",-," 500,00 "," 3.047,19 "," 545,35 ",-,-," 0,00 "
10/01/2025 16:38:38,Open Position,NSDQ100/USD," 299,99 ",0.289562," 0,00 "," 3.047,19 "," 245,36 ",2911235917,CFD," 0,00 "
10/01/2025 16:38:55,Edit Stop Loss,-,"(9,22)",-," 0,00 "," 3.047,19 "," 236,14 ",2903936539,-," 0,00 "
10/01/2025 16:39:02,Edit Stop Loss,-,"(11,60)",-," 0,00 "," 3.047,19 "," 224,54 ",2905582138,-," 0,00 "
10/01/2025 16:39:10,Edit Stop Loss,-,"(11,66)",-," 0,00 "," 3.047,19 "," 212,88 ",2905903612,-," 0,00 "
10/01/2025 16:39:16,Edit Stop Loss,-,"(9,33)",-," 0,00 "," 3.047,19 "," 203,55 ",2905931265,-," 0,00 "
10/01/2025 16:39:25,Edit Stop Loss,-,"(11,74)",-," 0,00 "," 3.047,19 "," 191,81 ",2906817461,-," 0,00 "
10/01/2025 16:39:36,Edit Stop Loss,-,"(7,04)",-," 0,00 "," 3.047,19 "," 184,77 ",2906817553,-," 0,00 "
10/01/2025 16:39:42,Edit Stop Loss,-,"(7,06)",-," 0,00 "," 3.047,19 "," 177,71 ",2906873075,-," 0,00 "
10/01/2025 16:39:50,Edit Stop Loss,-,"(9,90)",-," 0,00 "," 3.047,19 "," 167,81 ",2907347645,-," 0,00 "
10/01/2025 16:40:05,Edit Stop Loss,-,"(9,22)",-," 0,00 "," 3.047,19 "," 158,59 ",2903936539,-," 0,00 "
10/01/2025 16:40:12,Edit Stop Loss,-,"(11,60)",-," 0,00 "," 3.047,19 "," 146,99 ",2905582138,-," 0,00 "
10/01/2025 16:40:23,Edit Stop Loss,-,"(11,67)",-," 0,00 "," 3.047,19 "," 135,32 ",2905903612,-," 0,00 "
10/01/2025 16:40:30,Edit Stop Loss,-,"(9,34)",-," 0,00 "," 3.047,19 "," 125,98 ",2905931265,-," 0,00 "
10/01/2025 16:40:37,Edit Stop Loss,-,"(11,73)",-," 0,00 "," 3.047,19 "," 114,25 ",2906817461,-," 0,00 "
10/01/2025 16:40:45,Edit Stop Loss,-,"(7,04)",-," 0,00 "," 3.047,19 "," 107,21 ",2906817553,-," 0,00 "
10/01/2025 16:40:52,Edit Stop Loss,-,"(7,06)",-," 0,00 "," 3.047,19 "," 100,15 ",2906873075,-," 0,00 "
10/01/2025 16:41:05,Edit Stop Loss,-,"(9,91)",-," 0,00 "," 3.047,19 "," 90,24 ",2907347645,-," 0,00 "
10/01/2025 16:41:27,Position closed,NSDQ100/USD," 312,06 ",0.289562," 12,07 "," 3.059,26 "," 402,30 ",2911235917,CFD," 0,00 "
10/01/2025 16:43:21,Open Position,NSDQ100/USD," 299,99 ",0.288761," 0,00 "," 3.059,26 "," 102,31 ",2911242670,CFD," 0,00 "
10/01/2025 16:43:36,Position closed,NSDQ100/USD," 302,35 ",0.288761," 2,36 "," 3.061,62 "," 404,66 ",2911242670,CFD," 0,00 "
10/01/2025 16:43:48,Open Position,NSDQ100/USD," 299,99 ",0.288651," 0,00 "," 3.061,62 "," 104,67 ",2911243198,CFD," 0,00 "
10/01/2025 16:44:23,Position closed,NSDQ100/USD," 301,98 ",0.288651," 1,99 "," 3.063,61 "," 406,65 ",2911243198,CFD," 0,00 "
10/01/2025 16:44:42,Open Position,NSDQ100/USD," 299,99 ",0.288478," 0,00 "," 3.063,61 "," 106,66 ",2911244021,CFD," 0,00 "
10/01/2025 16:48:36,Deposit,600.00 USD CreditCard," 600,00 ",-," 600,00 "," 3.663,61 "," 706,66 ",-,-," 0,00 "
10/01/2025 16:48:36,Deposit Conversion Fee,-," 0,00 ",-," 0,00 "," 3.663,61 "," 706,66 ",-,-," 0,00 "
10/01/2025 16:49:16,Edit Stop Loss,-,"(9,22)",-," 0,00 "," 3.663,61 "," 697,44 ",2903936539,-," 0,00 "
10/01/2025 16:49:22,Edit Stop Loss,-,"(11,60)",-," 0,00 "," 3.663,61 "," 685,84 ",2905582138,-," 0,00 "
10/01/2025 16:49:30,Edit Stop Loss,-,"(11,67)",-," 0,00 "," 3.663,61 "," 674,17 ",2905903612,-," 0,00 "
10/01/2025 16:49:38,Edit Stop Loss,-,"(9,34)",-," 0,00 "," 3.663,61 "," 664,83 ",2905931265,-," 0,00 "
10/01/2025 16:49:45,Edit Stop Loss,-,"(11,73)",-," 0,00 "," 3.663,61 "," 653,10 ",2906817461,-," 0,00 "
10/01/2025 16:49:52,Edit Stop Loss,-,"(7,04)",-," 0,00 "," 3.663,61 "," 646,06 ",2906817553,-," 0,00 "
10/01/2025 16:49:59,Edit Stop Loss,-,"(7,05)",-," 0,00 "," 3.663,61 "," 639,01 ",2906873075,-," 0,00 "
10/01/2025 16:50:07,Edit Stop Loss,-,"(9,91)",-," 0,00 "," 3.663,61 "," 629,10 ",2907347645,-," 0,00 "
10/01/2025 16:50:17,Edit Stop Loss,-,"(2,29)",-," 0,00 "," 3.663,61 "," 626,81 ",2910487225,-," 0,00 "
10/01/2025 16:52:22,Open Position,NSDQ100/USD," 250,00 ",0.240589," 0,00 "," 3.663,61 "," 376,81 ",2911251395,CFD," 0,00 "
10/01/2025 17:13:25,Open Position,NSDQ100/USD," 200,00 ",0.192904," 0,00 "," 3.663,61 "," 176,81 ",2911275182,CFD," 0,00 "
10/01/2025 17:14:06,Open Position,USD/JPY," 100,00 ",3000.000000," 0,00 "," 3.663,61 "," 76,81 ",2911275702,CFD," 0,00 "
10/01/2025 17:19:32,Position closed,NSDQ100/USD," 203,01 ",0.192904," 3,01 "," 3.666,62 "," 279,82 ",2911275182,CFD," 0,00 "
10/01/2025 17:20:04,Position closed,USD/JPY," 101,60 ",3000.000000," 1,60 "," 3.668,22 "," 381,42 ",2911275702,CFD," 0,00 "
10/01/2025 17:20:28,Open Position,USD/JPY," 150,00 ",4500.000000," 0,00 "," 3.668,22 "," 231,42 ",2911281183,CFD," 0,00 "
10/01/2025 17:20:47,Open Position,NSDQ100/USD," 149,99 ",0.144576," 0,00 "," 3.668,22 "," 81,43 ",2911281450,CFD," 0,00 "
10/01/2025 17:39:26,Position closed,NSDQ100/USD," 159,96 ",0.144576," 9,97 "," 3.678,19 "," 241,39 ",2911281450,CFD," 0,00 "
10/01/2025 17:39:33,Position closed,NSDQ100/USD," 305,17 ",0.288478," 5,18 "," 3.683,37 "," 546,56 ",2911244021,CFD," 0,00 "
10/01/2025 17:39:41,Position closed,NSDQ100/USD," 258,53 ",0.240589," 8,53 "," 3.691,90 "," 805,09 ",2911251395,CFD," 0,00 "
10/01/2025 17:39:57,Open Position,NSDQ100/USD," 249,99 ",0.240175," 0,00 "," 3.691,90 "," 555,10 ",2911314428,CFD," 0,00 "
10/01/2025 17:40:27,Open Position,NVDA.EXT/USD," 299,99 ",10.986234," 0,00 "," 3.691,90 "," 255,11 ",2911315363,CFD," 0,00 "
10/01/2025 17:40:55,Position closed,NSDQ100/USD," 250,87 ",0.240175," 0,88 "," 3.692,78 "," 505,98 ",2911314428,CFD," 0,00 "
10/01/2025 17:41:05,Open Position,NSDQ100/USD," 299,99 ",0.288091," 0,00 "," 3.692,78 "," 205,99 ",2911316306,CFD," 0,00 "
10/01/2025 17:59:12,Position closed,NSDQ100/USD," 310,03 ",0.288091," 10,04 "," 3.702,82 "," 516,02 ",2911316306,CFD," 0,00 "
10/01/2025 17:59:44,Open Position,NSDQ100/USD," 200,00 ",0.191688," 0,00 "," 3.702,82 "," 316,02 ",2911335303,CFD," 0,00 "
10/01/2025 18:15:10,Position closed,USD/JPY," 152,82 ",4500.000000," 2,82 "," 3.705,64 "," 468,84 ",2911281183,CFD," 0,00 "
10/01/2025 18:15:43,Position closed,NSDQ100/USD," 205,09 ",0.191688," 5,09 "," 3.710,73 "," 673,93 ",2911335303,CFD," 0,00 "
10/01/2025 18:15:51,Position closed,NSDQ100/USD," 150,95 ",0.143680," 0,97 "," 3.711,70 "," 824,88 ",2910775957,CFD," 0,00 "
10/01/2025 18:17:18,Open Position,USD/JPY," 199,99 ",6000.000000," 0,00 "," 3.711,70 "," 624,89 ",2911348374,CFD," 0,00 "
10/01/2025 18:17:34,Open Position,NSDQ100/USD," 149,99 ",0.143666," 0,00 "," 3.711,70 "," 474,90 ",2911348554,CFD," 0,00 "
10/01/2025 18:32:17,Position closed,NSDQ100/USD," 201,48 ",0.191059,"(0,81)"," 3.710,89 "," 676,38 ",2910487225,CFD," 0,00 "
10/01/2025 18:32:24,Position closed,NSDQ100/USD," 157,04 ",0.143666," 7,05 "," 3.717,94 "," 833,42 ",2911348554,CFD," 0,00 "
10/01/2025 18:32:39,Open Position,NSDQ100/USD," 299,99 ",0.286639," 0,00 "," 3.717,94 "," 533,43 ",2911362034,CFD," 0,00 "
10/01/2025 18:32:49,Position closed,USD/JPY," 201,32 ",6000.000000," 1,33 "," 3.719,27 "," 734,75 ",2911348374,CFD," 0,00 "
10/01/2025 18:49:56,Position closed,NSDQ100/USD," 310,90 ",0.286639," 10,91 "," 3.730,18 "," 1.045,65 ",2911362034,CFD," 0,00 "
10/01/2025 18:50:28,Open Position,NSDQ100/USD," 200,00 ",0.190806," 0,00 "," 3.730,18 "," 845,65 ",2911392389,CFD," 0,00 "
10/01/2025 18:58:54,Position closed,NSDQ100/USD," 204,95 ",0.190806," 4,95 "," 3.735,13 "," 1.050,60 ",2911392389,CFD," 0,00 "
10/01/2025 18:59:12,Position closed,NVDA.EXT/USD," 303,39 ",10.986234," 3,40 "," 3.738,53 "," 1.353,99 ",2911315363,CFD," 0,00 "
10/01/2025 18:59:29,Open Position,NVDA.EXT/USD," 319,97 ",11.654527," 0,00 "," 3.738,53 "," 1.034,02 ",2911399303,CFD," 0,00 "
10/01/2025 18:59:49,Open Position,NSDQ100/USD," 305,99 ",0.285757," 0,00 "," 3.738,53 "," 734,03 ",2911399574,CFD," 0,00 "
11/01/2025 00:49:17,Overnight fee,Weekend Fee,"(1,42)",-,"(1,42)"," 3.737,11 "," 732,61 ",2911399303,CFD," 0,00 "
11/01/2025 00:49:17,Overnight fee,Weekend Fee,"(2,19)",-,"(2,19)"," 3.734,92 "," 730,42 ",2906817553,CFD," 0,00 "
11/01/2025 00:49:17,Overnight fee,Weekend Fee,"(2,19)",-,"(2,19)"," 3.732,73 "," 728,23 ",2906873075,CFD," 0,00 "
11/01/2025 00:49:17,Overnight fee,Weekend Fee,"(2,87)",-,"(2,87)"," 3.729,86 "," 725,36 ",2903936539,CFD," 0,00 "
11/01/2025 00:49:17,Overnight fee,Weekend Fee,"(2,91)",-,"(2,91)"," 3.726,95 "," 722,45 ",2905931265,CFD," 0,00 "
11/01/2025 00:49:17,Overnight fee,Weekend Fee,"(3,08)",-,"(3,08)"," 3.723,87 "," 719,37 ",2907347645,CFD," 0,00 "
